scan_cell_id,z,x0,y0,cell_tiles,bbox_wgs84,scope_unit_codes,scope_unit_count,coverage_status,coverage_attempt_count,coverage_checked_utc,coverage_note,preview_status,preview_relpath,preview_sha256,preview_bytes,preview_generated_utc,highres_request_status
OHG-Z17-X114856-Y51932,17,114856,51932,4,"[135.46142578125, 34.95799531086791, 135.472412109375, 34.966998906703665]",27322,1,no_source_coverage,1,2026-06-27T15:02:31Z,no_source=16/16,not_started,,,,,not_requested
OHG-Z17-X114860-Y51932,17,114860,51932,4,"[135.472412109375, 34.95799531086791, 135.4833984375, 34.966998906703665]",27322,1,no_source_coverage,1,2026-06-27T15:02:40Z,no_source=16/16,not_started,,,,,not_requested
OHG-Z17-X114864-Y51932,17,114864,51932,4,"[135.4833984375, 34.95799531086791, 135.494384765625, 34.966998906703665]",27322,1,no_source_coverage,1,2026-06-27T15:02:49Z,no_source=16/16,not_started,,,,,not_requested
OHG-Z17-X114868-Y51932,17,114868,51932,4,"[135.494384765625, 34.95799531086791, 135.50537109375, 34.966998906703665]",27322,1,no_source_coverage,1,2026-06-27T15:02:58Z,no_source=16/16,not_started,,,,,not_requested
OHG-Z17-X114812-Y51936,17,114812,51936,4,"[135.340576171875, 34.94899072578226, 135.3515625, 34.95799531086791]",27322,1,no_source_coverage,1,2026-06-27T15:03:07Z,no_source=16/16,not_started,,,,,not_requested
OHG-Z17-X114816-Y51936,17,114816,51936,4,"[135.3515625, 34.94899072578226, 135.362548828125, 34.95799531086791]",27322,1,no_source_coverage,1,2026-06-27T15:03:17Z,no_source=16/16,not_started,,,,,not_requested
OHG-Z17-X114820-Y51936,17,114820,51936,4,"[135.362548828125, 34.94899072578226, 135.37353515625, 34.95799531086791]",27322,1,no_source_coverage,1,2026-06-27T15:03:26Z,no_source=16/16,not_started,,,,,not_requested
OHG-Z17-X114824-Y51936,17,114824,51936,4,"[135.37353515625, 34.94899072578226, 135.384521484375, 34.95799531086791]",27322,1,no_source_coverage,1,2026-06-27T15:03:35Z,no_source=16/16,not_started,,,,,not_requested
OHG-Z17-X114828-Y51936,17,114828,51936,4,"[135.384521484375, 34.94899072578226, 135.3955078125, 34.95799531086791]",27322,1,no_source_coverage,1,2026-06-27T15:03:44Z,no_source=16/16,not_started,,,,,not_requested
OHG-Z17-X114832-Y51936,17,114832,51936,4,"[135.3955078125, 34.94899072578226, 135.406494140625, 34.95799531086791]",27322,1,no_source_coverage,1,2026-06-27T15:03:53Z,no_source=16/16,not_started,,,,,not_requested
OHG-Z17-X114836-Y51936,17,114836,51936,4,"[135.406494140625, 34.94899072578226, 135.41748046875, 34.95799531086791]",27322,1,no_source_coverage,1,2026-06-27T15:04:03Z,no_source=16/16,not_started,,,,,not_requested
OHG-Z17-X114840-Y51936,17,114840,51936,4,"[135.41748046875, 34.94899072578226, 135.428466796875, 34.95799531086791]",27322,1,no_source_coverage,1,2026-06-27T15:04:12Z,no_source=16/16,not_started,,,,,not_requested
OHG-Z17-X114844-Y51936,17,114844,51936,4,"[135.428466796875, 34.94899072578226, 135.439453125, 34.95799531086791]",27322,1,no_source_coverage,1,2026-06-27T15:04:21Z,no_source=16/16,not_started,,,,,not_requested
OHG-Z17-X114848-Y51936,17,114848,51936,4,"[135.439453125, 34.94899072578226, 135.450439453125, 34.95799531086791]",27322,1,no_source_coverage,1,2026-06-27T15:04:30Z,no_source=16/16,not_started,,,,,not_requested
OHG-Z17-X114852-Y51936,17,114852,51936,4,"[135.450439453125, 34.94899072578226, 135.46142578125, 34.95799531086791]",27322,1,no_source_coverage,1,2026-06-27T15:04:39Z,no_source=16/16,not_started,,,,,not_requested
OHG-Z17-X114856-Y51936,17,114856,51936,4,"[135.46142578125, 34.94899072578226, 135.472412109375, 34.95799531086791]",27322,1,no_source_coverage,1,2026-06-27T15:04:48Z,no_source=16/16,not_started,,,,,not_requested
OHG-Z17-X114860-Y51936,17,114860,51936,4,"[135.472412109375, 34.94899072578226, 135.4833984375, 34.95799531086791]",27322,1,no_source_coverage,1,2026-06-27T15:04:57Z,no_source=16/16,not_started,,,,,not_requested
OHG-Z17-X114864-Y51936,17,114864,51936,4,"[135.4833984375, 34.94899072578226, 135.494384765625, 34.95799531086791]",27322,1,no_source_coverage,1,2026-06-27T15:05:06Z,no_source=16/16,not_started,,,,,not_requested
OHG-Z17-X114816-Y51940,17,114816,51940,4,"[135.3515625, 34.93998515156042, 135.362548828125, 34.94899072578226]",27322,1,no_source_coverage,1,2026-06-27T15:05:15Z,no_source=16/16,not_started,,,,,not_requested
OHG-Z17-X114820-Y51940,17,114820,51940,4,"[135.362548828125, 34.93998515156042, 135.37353515625, 34.94899072578226]",27322,1,no_source_coverage,1,2026-06-27T15:05:24Z,no_source=16/16,not_started,,,,,not_requested
OHG-Z17-X114824-Y51940,17,114824,51940,4,"[135.37353515625, 34.93998515156042, 135.384521484375, 34.94899072578226]",27322,1,no_source_coverage,1,2026-06-27T15:05:33Z,no_source=16/16,not_started,,,,,not_requested
OHG-Z17-X114828-Y51940,17,114828,51940,4,"[135.384521484375, 34.93998515156042, 135.3955078125, 34.94899072578226]",27322,1,no_source_coverage,1,2026-06-27T15:05:42Z,no_source=16/16,not_started,,,,,not_requested
OHG-Z17-X114832-Y51940,17,114832,51940,4,"[135.3955078125, 34.93998515156042, 135.406494140625, 34.94899072578226]",27322,1,no_source_coverage,1,2026-06-27T19:56:04Z,no_source=16/16,not_started,,,,,not_requested
OHG-Z17-X114836-Y51940,17,114836,51940,4,"[135.406494140625, 34.93998515156042, 135.41748046875, 34.94899072578226]",27322,1,no_source_coverage,1,2026-06-27T19:56:13Z,no_source=16/16,not_started,,,,,not_requested
OHG-Z17-X114840-Y51940,17,114840,51940,4,"[135.41748046875, 34.93998515156042, 135.428466796875, 34.94899072578226]",27322,1,no_source_coverage,1,2026-06-27T19:56:22Z,no_source=16/16,not_started,,,,,not_requested
OHG-Z17-X114844-Y51940,17,114844,51940,4,"[135.428466796875, 34.93998515156042, 135.439453125, 34.94899072578226]",27322,1,no_source_coverage,1,2026-06-27T19:56:31Z,no_source=16/16,not_started,,,,,not_requested
OHG-Z17-X114848-Y51940,17,114848,51940,4,"[135.439453125, 34.93998515156042, 135.450439453125, 34.94899072578226]",27322,1,no_source_coverage,1,2026-06-27T19:56:41Z,no_source=16/16,not_started,,,,,not_requested
OHG-Z17-X114852-Y51940,17,114852,51940,4,"[135.450439453125, 34.93998515156042, 135.46142578125, 34.94899072578226]",27322,1,no_source_coverage,1,2026-06-27T19:56:50Z,no_source=16/16,not_started,,,,,not_requested
OHG-Z17-X114856-Y51940,17,114856,51940,4,"[135.46142578125, 34.93998515156042, 135.472412109375, 34.94899072578226]",27322,1,no_source_coverage,1,2026-06-27T19:56:59Z,no_source=16/16,not_started,,,,,not_requested
OHG-Z17-X114860-Y51940,17,114860,51940,4,"[135.472412109375, 34.93998515156042, 135.4833984375, 34.94899072578226]",27322,1,no_source_coverage,1,2026-06-27T19:57:08Z,no_source=16/16,not_started,,,,,not_requested
OHG-Z17-X114864-Y51940,17,114864,51940,4,"[135.4833984375, 34.93998515156042, 135.494384765625, 34.94899072578226]",27322,1,no_source_coverage,1,2026-06-27T19:57:17Z,no_source=16/16,not_started,,,,,not_requested
OHG-Z17-X114824-Y51944,17,114824,51944,4,"[135.37353515625, 34.93097858831628, 135.384521484375, 34.93998515156042]",27322,1,no_source_coverage,1,2026-06-27T19:57:26Z,no_source=16/16,not_started,,,,,not_requested
OHG-Z17-X114828-Y51944,17,114828,51944,4,"[135.384521484375, 34.93097858831628, 135.3955078125, 34.93998515156042]",27322,1,no_source_coverage,1,2026-06-27T19:57:35Z,no_source=16/16,not_started,,,,,not_requested
OHG-Z17-X114832-Y51944,17,114832,51944,4,"[135.3955078125, 34.93097858831628, 135.406494140625, 34.93998515156042]",27322,1,no_source_coverage,1,2026-06-27T19:57:44Z,no_source=16/16,not_started,,,,,not_requested
OHG-Z17-X114836-Y51944,17,114836,51944,4,"[135.406494140625, 34.93097858831628, 135.41748046875, 34.93998515156042]",27322,1,no_source_coverage,1,2026-06-27T19:57:54Z,no_source=16/16,not_started,,,,,not_requested
OHG-Z17-X114840-Y51944,17,114840,51944,4,"[135.41748046875, 34.93097858831628, 135.428466796875, 34.93998515156042]",27322,1,no_source_coverage,1,2026-06-27T19:58:03Z,no_source=16/16,not_started,,,,,not_requested
OHG-Z17-X114844-Y51944,17,114844,51944,4,"[135.428466796875, 34.93097858831628, 135.439453125, 34.93998515156042]",27322,1,no_source_coverage,1,2026-06-27T19:58:12Z,no_source=16/16,not_started,,,,,not_requested
OHG-Z17-X114848-Y51944,17,114848,51944,4,"[135.439453125, 34.93097858831628, 135.450439453125, 34.93998515156042]",27322,1,no_source_coverage,1,2026-06-27T19:58:21Z,no_source=16/16,not_started,,,,,not_requested
OHG-Z17-X114852-Y51944,17,114852,51944,4,"[135.450439453125, 34.93097858831628, 135.46142578125, 34.93998515156042]",27322,1,no_source_coverage,1,2026-06-27T19:58:30Z,no_source=16/16,not_started,,,,,not_requested
OHG-Z17-X114856-Y51944,17,114856,51944,4,"[135.46142578125, 34.93097858831628, 135.472412109375, 34.93998515156042]",27322,1,no_source_coverage,1,2026-06-27T19:58:39Z,no_source=16/16,not_started,,,,,not_requested
OHG-Z17-X114860-Y51944,17,114860,51944,4,"[135.472412109375, 34.93097858831628, 135.4833984375, 34.93998515156042]",27322,1,no_source_coverage,1,2026-06-27T19:58:48Z,no_source=16/16,not_started,,,,,not_requested
OHG-Z17-X114864-Y51944,17,114864,51944,4,"[135.4833984375, 34.93097858831628, 135.494384765625, 34.93998515156042]",27322,1,no_source_coverage,1,2026-06-27T19:58:57Z,no_source=16/16,not_started,,,,,not_requested
OHG-Z17-X114836-Y51948,17,114836,51948,4,"[135.406494140625, 34.92197103616376, 135.41748046875, 34.93097858831628]",27322,1,no_source_coverage,1,2026-06-27T19:59:07Z,no_source=16/16,not_started,,,,,not_requested
OHG-Z17-X114840-Y51948,17,114840,51948,4,"[135.41748046875, 34.92197103616376, 135.428466796875, 34.93097858831628]",27322,1,no_source_coverage,1,2026-06-27T19:59:16Z,no_source=16/16,not_started,,,,,not_requested
OHG-Z17-X114844-Y51948,17,114844,51948,4,"[135.428466796875, 34.92197103616376, 135.439453125, 34.93097858831628]",27322,1,no_source_coverage,1,2026-06-27T19:59:24Z,no_source=16/16,not_started,,,,,not_requested
OHG-Z17-X114848-Y51948,17,114848,51948,4,"[135.439453125, 34.92197103616376, 135.450439453125, 34.93097858831628]",27322,1,no_source_coverage,1,2026-06-27T19:59:33Z,no_source=16/16,not_started,,,,,not_requested
OHG-Z17-X114852-Y51948,17,114852,51948,4,"[135.450439453125, 34.92197103616376, 135.46142578125, 34.93097858831628]",27322,1,no_source_coverage,1,2026-06-27T23:41:52Z,no_source=16/16,not_started,,,,,not_requested
OHG-Z17-X114856-Y51948,17,114856,51948,4,"[135.46142578125, 34.92197103616376, 135.472412109375, 34.93097858831628]",27322,1,no_source_coverage,1,2026-06-27T23:41:59Z,no_source=16/16,not_started,,,,,not_requested
OHG-Z17-X114860-Y51948,17,114860,51948,4,"[135.472412109375, 34.92197103616376, 135.4833984375, 34.93097858831628]",27322,1,no_source_coverage,1,2026-06-27T23:42:06Z,no_source=16/16,not_started,,,,,not_requested
OHG-Z17-X114852-Y51952,17,114852,51952,4,"[135.450439453125, 34.91296249521696, 135.46142578125, 34.92197103616376]",27220;27322,2,no_source_coverage,1,2026-06-27T23:42:13Z,no_source=16/16,not_started,,,,,not_requested
OHG-Z17-X114856-Y51952,17,114856,51952,4,"[135.46142578125, 34.91296249521696, 135.472412109375, 34.92197103616376]",27220;27322,2,no_source_coverage,1,2026-06-27T23:42:21Z,no_source=16/16,not_started,,,,,not_requested
OHG-Z17-X114860-Y51952,17,114860,51952,4,"[135.472412109375, 34.91296249521696, 135.4833984375, 34.92197103616376]",27220,1,no_source_coverage,1,2026-06-27T23:42:28Z,no_source=16/16,not_started,,,,,not_requested
OHG-Z17-X114852-Y51956,17,114852,51956,4,"[135.450439453125, 34.90395296559005, 135.46142578125, 34.91296249521696]",27220,1,no_source_coverage,1,2026-06-27T23:42:35Z,no_source=16/16,not_started,,,,,not_requested
OHG-Z17-X114856-Y51956,17,114856,51956,4,"[135.46142578125, 34.90395296559005, 135.472412109375, 34.91296249521696]",27220,1,no_source_coverage,1,2026-06-27T23:42:42Z,no_source=16/16,not_started,,,,,not_requested
OHG-Z17-X114860-Y51956,17,114860,51956,4,"[135.472412109375, 34.90395296559005, 135.4833984375, 34.91296249521696]",27220,1,no_source_coverage,1,2026-06-27T23:42:49Z,no_source=16/16,not_started,,,,,not_requested
OHG-Z17-X114864-Y51956,17,114864,51956,4,"[135.4833984375, 34.90395296559005, 135.494384765625, 34.91296249521696]",27220,1,no_source_coverage,1,2026-06-27T23:42:56Z,no_source=16/16,not_started,,,,,not_requested
OHG-Z17-X114844-Y51960,17,114844,51960,4,"[135.428466796875, 34.89494244739731, 135.439453125, 34.90395296559005]",27220,1,no_source_coverage,1,2026-06-27T23:43:04Z,no_source=16/16,not_started,,,,,not_requested
OHG-Z17-X114848-Y51960,17,114848,51960,4,"[135.439453125, 34.89494244739731, 135.450439453125, 34.90395296559005]",27220,1,no_source_coverage,1,2026-06-27T23:43:11Z,no_source=16/16,not_started,,,,,not_requested
OHG-Z17-X114852-Y51960,17,114852,51960,4,"[135.450439453125, 34.89494244739731, 135.46142578125, 34.90395296559005]",27220,1,no_source_coverage,1,2026-06-27T23:43:17Z,no_source=16/16,not_started,,,,,not_requested
OHG-Z17-X114856-Y51960,17,114856,51960,4,"[135.46142578125, 34.89494244739731, 135.472412109375, 34.90395296559005]",27220,1,no_source_coverage,1,2026-06-27T23:43:25Z,no_source=16/16,not_started,,,,,not_requested
OHG-Z17-X114860-Y51960,17,114860,51960,4,"[135.472412109375, 34.89494244739731, 135.4833984375, 34.90395296559005]",27220,1,no_source_coverage,1,2026-06-27T23:43:32Z,no_source=16/16,not_started,,,,,not_requested
OHG-Z17-X114864-Y51960,17,114864,51960,4,"[135.4833984375, 34.89494244739731, 135.494384765625, 34.90395296559005]",27220,1,no_source_coverage,1,2026-06-27T23:43:38Z,no_source=16/16,not_started,,,,,not_requested
OHG-Z17-X114844-Y51964,17,114844,51964,4,"[135.428466796875, 34.885930940753155, 135.439453125, 34.89494244739731]",27220,1,no_source_coverage,1,2026-06-27T23:43:45Z,no_source=16/16,not_started,,,,,not_requested
OHG-Z17-X114848-Y51964,17,114848,51964,4,"[135.439453125, 34.885930940753155, 135.450439453125, 34.89494244739731]",27220,1,no_source_coverage,1,2026-06-27T23:43:53Z,no_source=16/16,not_started,,,,,not_requested
OHG-Z17-X114852-Y51964,17,114852,51964,4,"[135.450439453125, 34.885930940753155, 135.46142578125, 34.89494244739731]",27220,1,no_source_coverage,1,2026-06-27T23:44:00Z,no_source=16/16,not_started,,,,,not_requested
OHG-Z17-X114856-Y51964,17,114856,51964,4,"[135.46142578125, 34.885930940753155, 135.472412109375, 34.89494244739731]",27220,1,no_source_coverage,1,2026-06-27T23:44:07Z,no_source=16/16,not_started,,,,,not_requested
OHG-Z17-X114860-Y51964,17,114860,51964,4,"[135.472412109375, 34.885930940753155, 135.4833984375, 34.89494244739731]",27220,1,no_source_coverage,1,2026-06-27T23:44:14Z,no_source=16/16,not_started,,,,,not_requested
OHG-Z17-X114864-Y51964,17,114864,51964,4,"[135.4833984375, 34.885930940753155, 135.494384765625, 34.89494244739731]",27220,1,no_source_coverage,1,2026-06-27T23:44:21Z,no_source=16/16,not_started,,,,,not_requested
OHG-Z17-X114844-Y51968,17,114844,51968,4,"[135.428466796875, 34.876918445772084, 135.439453125, 34.885930940753155]",27220,1,no_source_coverage,1,2026-06-27T23:44:29Z,no_source=16/16,not_started,,,,,not_requested
OHG-Z17-X114848-Y51968,17,114848,51968,4,"[135.439453125, 34.876918445772084, 135.450439453125, 34.885930940753155]",27220,1,no_source_coverage,1,2026-06-27T23:44:36Z,no_source=16/16,not_started,,,,,not_requested
OHG-Z17-X114852-Y51968,17,114852,51968,4,"[135.450439453125, 34.876918445772084, 135.46142578125, 34.885930940753155]",27220,1,no_source_coverage,1,2026-06-28T10:16:04Z,no_source=16/16,not_started,,,,,not_requested
OHG-Z17-X114856-Y51968,17,114856,51968,4,"[135.46142578125, 34.876918445772084, 135.472412109375, 34.885930940753155]",27220,1,no_source_coverage,1,2026-06-28T10:16:13Z,no_source=16/16,not_started,,,,,not_requested
OHG-Z17-X114860-Y51968,17,114860,51968,4,"[135.472412109375, 34.876918445772084, 135.4833984375, 34.885930940753155]",27220,1,no_source_coverage,1,2026-06-28T10:16:22Z,no_source=16/16,not_started,,,,,not_requested
OHG-Z17-X114864-Y51968,17,114864,51968,4,"[135.4833984375, 34.876918445772084, 135.494384765625, 34.885930940753155]",27220,1,no_source_coverage,1,2026-06-28T10:16:32Z,no_source=16/16,not_started,,,,,not_requested
OHG-Z17-X114868-Y51968,17,114868,51968,4,"[135.494384765625, 34.876918445772084, 135.50537109375, 34.885930940753155]",27220,1,no_source_coverage,1,2026-06-28T10:16:41Z,no_source=16/16,not_started,,,,,not_requested
OHG-Z17-X114872-Y51968,17,114872,51968,4,"[135.50537109375, 34.876918445772084, 135.516357421875, 34.885930940753155]",27220,1,no_source_coverage,1,2026-06-28T10:16:51Z,no_source=16/16,not_started,,,,,not_requested
OHG-Z17-X114876-Y51968,17,114876,51968,4,"[135.516357421875, 34.876918445772084, 135.52734375, 34.885930940753155]",27220,1,no_source_coverage,1,2026-06-28T10:17:00Z,no_source=16/16,not_started,,,,,not_requested
OHG-Z17-X114844-Y51972,17,114844,51972,4,"[135.428466796875, 34.86790496256872, 135.439453125, 34.876918445772084]",27220,1,no_source_coverage,1,2026-06-28T10:17:09Z,no_source=16/16,not_started,,,,,not_requested
OHG-Z17-X114848-Y51972,17,114848,51972,4,"[135.439453125, 34.86790496256872, 135.450439453125, 34.876918445772084]",27220,1,no_source_coverage,1,2026-06-28T10:17:19Z,no_source=16/16,not_started,,,,,not_requested
OHG-Z17-X114852-Y51972,17,114852,51972,4,"[135.450439453125, 34.86790496256872, 135.46142578125, 34.876918445772084]",27220,1,no_source_coverage,1,2026-06-28T10:17:28Z,no_source=16/16,not_started,,,,,not_requested
OHG-Z17-X114856-Y51972,17,114856,51972,4,"[135.46142578125, 34.86790496256872, 135.472412109375, 34.876918445772084]",27220,1,no_source_coverage,1,2026-06-28T10:17:38Z,no_source=16/16,not_started,,,,,not_requested
OHG-Z17-X114860-Y51972,17,114860,51972,4,"[135.472412109375, 34.86790496256872, 135.4833984375, 34.876918445772084]",27220,1,no_source_coverage,1,2026-06-28T10:17:47Z,no_source=16/16,not_started,,,,,not_requested
OHG-Z17-X114864-Y51972,17,114864,51972,4,"[135.4833984375, 34.86790496256872, 135.494384765625, 34.876918445772084]",27220,1,no_source_coverage,1,2026-06-28T10:17:57Z,no_source=16/16,not_started,,,,,not_requested
OHG-Z17-X114868-Y51972,17,114868,51972,4,"[135.494384765625, 34.86790496256872, 135.50537109375, 34.876918445772084]",27220,1,no_source_coverage,1,2026-06-28T10:18:06Z,no_source=16/16,not_started,,,,,not_requested
OHG-Z17-X114872-Y51972,17,114872,51972,4,"[135.50537109375, 34.86790496256872, 135.516357421875, 34.876918445772084]",27220,1,no_source_coverage,1,2026-06-28T10:18:15Z,no_source=16/16,not_started,,,,,not_requested
OHG-Z17-X114876-Y51972,17,114876,51972,4,"[135.516357421875, 34.86790496256872, 135.52734375, 34.876918445772084]",27220,1,no_source_coverage,1,2026-06-28T10:18:25Z,no_source=16/16,not_started,,,,,not_requested
OHG-Z17-X114848-Y51976,17,114848,51976,4,"[135.439453125, 34.8588904912578, 135.450439453125, 34.86790496256872]",27220,1,no_source_coverage,1,2026-06-28T10:18:34Z,no_source=16/16,not_started,,,,,not_requested
OHG-Z17-X114852-Y51976,17,114852,51976,4,"[135.450439453125, 34.8588904912578, 135.46142578125, 34.86790496256872]",27220,1,no_source_coverage,1,2026-06-28T10:18:44Z,no_source=16/16,not_started,,,,,not_requested
