scan_cell_id,z,x0,y0,cell_tiles,bbox_wgs84,scope_unit_codes,scope_unit_count,coverage_status,coverage_attempt_count,coverage_checked_utc,coverage_note,last_run_id
OHG-Z17-X114876-Y52140,17,114876,52140,4,"[135.516357421875, 34.488447837809304, 135.52734375, 34.49750272138161]",27142;27145;27231,3,coverage_partial,1,2026-07-04T12:20:04Z,available=12; no_source=4; total=16,28705933377
OHG-Z17-X114880-Y52140,17,114880,52140,4,"[135.52734375, 34.488447837809304, 135.538330078125, 34.49750272138161]",27142;27145;27231,3,coverage_partial,1,2026-07-04T12:20:15Z,available=12; no_source=4; total=16,28705933377
OHG-Z17-X114884-Y52140,17,114884,52140,4,"[135.538330078125, 34.488447837809304, 135.54931640625, 34.49750272138161]",27142;27145;27231,3,coverage_partial,1,2026-07-04T12:20:26Z,available=10; no_source=6; total=16,28705933377
OHG-Z17-X114888-Y52140,17,114888,52140,4,"[135.54931640625, 34.488447837809304, 135.560302734375, 34.49750272138161]",27214;27231,2,coverage_partial,1,2026-07-04T12:20:36Z,available=8; no_source=8; total=16,28705933377
OHG-Z17-X114892-Y52140,17,114892,52140,4,"[135.560302734375, 34.488447837809304, 135.5712890625, 34.49750272138161]",27214;27231,2,coverage_partial,1,2026-07-04T12:20:47Z,available=8; no_source=8; total=16,28705933377
OHG-Z17-X114896-Y52140,17,114896,52140,4,"[135.5712890625, 34.488447837809304, 135.582275390625, 34.49750272138161]",27214,1,coverage_partial,1,2026-07-04T12:20:58Z,available=8; no_source=8; total=16,28705933377
OHG-Z17-X114900-Y52140,17,114900,52140,4,"[135.582275390625, 34.488447837809304, 135.59326171875, 34.49750272138161]",27214,1,coverage_partial,1,2026-07-04T12:21:08Z,available=8; no_source=8; total=16,28705933377
OHG-Z17-X114904-Y52140,17,114904,52140,4,"[135.59326171875, 34.488447837809304, 135.604248046875, 34.49750272138161]",27214,1,coverage_partial,1,2026-07-04T12:21:18Z,available=8; no_source=8; total=16,28705933377
OHG-Z17-X114908-Y52140,17,114908,52140,4,"[135.604248046875, 34.488447837809304, 135.615234375, 34.49750272138161]",27214;27382,2,coverage_partial,1,2026-07-04T12:21:29Z,available=8; no_source=8; total=16,28705933377
OHG-Z17-X114912-Y52140,17,114912,52140,4,"[135.615234375, 34.488447837809304, 135.626220703125, 34.49750272138161]",27214;27382,2,coverage_partial,1,2026-07-04T12:21:39Z,available=6; no_source=10; total=16,28705933377
OHG-Z17-X114916-Y52140,17,114916,52140,4,"[135.626220703125, 34.488447837809304, 135.63720703125, 34.49750272138161]",27214;27381;27382,3,coverage_partial,1,2026-07-04T12:21:48Z,available=4; no_source=12; total=16,28705933377
OHG-Z17-X114920-Y52140,17,114920,52140,4,"[135.63720703125, 34.488447837809304, 135.648193359375, 34.49750272138161]",27381;27382,2,coverage_partial,1,2026-07-04T12:21:58Z,available=4; no_source=12; total=16,28705933377
OHG-Z17-X114924-Y52140,17,114924,52140,4,"[135.648193359375, 34.488447837809304, 135.6591796875, 34.49750272138161]",27381;27382,2,coverage_partial,1,2026-07-04T12:22:08Z,available=4; no_source=12; total=16,28705933377
OHG-Z17-X114928-Y52140,17,114928,52140,4,"[135.6591796875, 34.488447837809304, 135.670166015625, 34.49750272138161]",27381;27382,2,coverage_partial,1,2026-07-04T12:22:18Z,available=1; no_source=15; total=16,28705933377
OHG-Z17-X114932-Y52140,17,114932,52140,4,"[135.670166015625, 34.488447837809304, 135.68115234375, 34.49750272138161]",27382,1,no_source_coverage,1,2026-07-04T12:22:27Z,no_source=16/16,28705933377
OHG-Z17-X114936-Y52140,17,114936,52140,4,"[135.68115234375, 34.488447837809304, 135.692138671875, 34.49750272138161]",27382,1,no_source_coverage,1,2026-07-04T12:22:36Z,no_source=16/16,28705933377
OHG-Z17-X114832-Y52144,17,114832,52144,4,"[135.3955078125, 34.4793919710481, 135.406494140625, 34.488447837809304]",27206,1,no_source_coverage,1,2026-07-04T12:22:45Z,no_source=16/16,28705933377
OHG-Z17-X114836-Y52144,17,114836,52144,4,"[135.406494140625, 34.4793919710481, 135.41748046875, 34.488447837809304]",27206,1,no_source_coverage,1,2026-07-04T12:22:54Z,no_source=16/16,28705933377
OHG-Z17-X114840-Y52144,17,114840,52144,4,"[135.41748046875, 34.4793919710481, 135.428466796875, 34.488447837809304]",27206,1,no_source_coverage,1,2026-07-04T12:23:03Z,no_source=16/16,28705933377
OHG-Z17-X114844-Y52144,17,114844,52144,4,"[135.428466796875, 34.4793919710481, 135.439453125, 34.488447837809304]",27206,1,no_source_coverage,1,2026-07-04T12:23:13Z,no_source=16/16,28705933377
OHG-Z17-X114852-Y52144,17,114852,52144,4,"[135.450439453125, 34.4793919710481, 135.46142578125, 34.488447837809304]",27145,1,no_source_coverage,1,2026-07-04T12:23:22Z,no_source=16/16,28705933377
OHG-Z17-X114856-Y52144,17,114856,52144,4,"[135.46142578125, 34.4793919710481, 135.472412109375, 34.488447837809304]",27145,1,no_source_coverage,1,2026-07-04T12:23:31Z,no_source=16/16,28705933377
OHG-Z17-X114860-Y52144,17,114860,52144,4,"[135.472412109375, 34.4793919710481, 135.4833984375, 34.488447837809304]",27145,1,no_source_coverage,1,2026-07-04T12:23:40Z,no_source=16/16,28705933377
OHG-Z17-X114864-Y52144,17,114864,52144,4,"[135.4833984375, 34.4793919710481, 135.494384765625, 34.488447837809304]",27145,1,no_source_coverage,1,2026-07-04T12:23:49Z,no_source=16/16,28705933377
OHG-Z17-X114868-Y52144,17,114868,52144,4,"[135.494384765625, 34.4793919710481, 135.50537109375, 34.488447837809304]",27145,1,no_source_coverage,1,2026-07-04T12:23:58Z,no_source=16/16,28705933377
OHG-Z17-X114872-Y52144,17,114872,52144,4,"[135.50537109375, 34.4793919710481, 135.516357421875, 34.488447837809304]",27145,1,no_source_coverage,1,2026-07-04T12:24:07Z,no_source=16/16,28705933377
OHG-Z17-X114876-Y52144,17,114876,52144,4,"[135.516357421875, 34.4793919710481, 135.52734375, 34.488447837809304]",27145;27231,2,no_source_coverage,1,2026-07-04T12:24:17Z,no_source=16/16,28705933377
OHG-Z17-X114880-Y52144,17,114880,52144,4,"[135.52734375, 34.4793919710481, 135.538330078125, 34.488447837809304]",27145;27231,2,no_source_coverage,1,2026-07-04T12:24:26Z,no_source=16/16,28705933377
OHG-Z17-X114884-Y52144,17,114884,52144,4,"[135.538330078125, 34.4793919710481, 135.54931640625, 34.488447837809304]",27145;27216;27231,3,no_source_coverage,1,2026-07-04T12:24:35Z,no_source=16/16,28705933377
OHG-Z17-X114888-Y52144,17,114888,52144,4,"[135.54931640625, 34.4793919710481, 135.560302734375, 34.488447837809304]",27214;27216;27231,3,no_source_coverage,1,2026-07-04T12:24:44Z,no_source=16/16,28705933377
OHG-Z17-X114892-Y52144,17,114892,52144,4,"[135.560302734375, 34.4793919710481, 135.5712890625, 34.488447837809304]",27214;27216;27231,3,no_source_coverage,1,2026-07-04T12:24:53Z,no_source=16/16,28705933377
OHG-Z17-X114896-Y52144,17,114896,52144,4,"[135.5712890625, 34.4793919710481, 135.582275390625, 34.488447837809304]",27214;27216,2,no_source_coverage,1,2026-07-04T12:25:02Z,no_source=16/16,28705933377
OHG-Z17-X114900-Y52144,17,114900,52144,4,"[135.582275390625, 34.4793919710481, 135.59326171875, 34.488447837809304]",27214,1,no_source_coverage,1,2026-07-04T12:25:11Z,no_source=16/16,28705933377
OHG-Z17-X114904-Y52144,17,114904,52144,4,"[135.59326171875, 34.4793919710481, 135.604248046875, 34.488447837809304]",27214,1,no_source_coverage,1,2026-07-04T15:50:24Z,no_source=16/16,28711440362
OHG-Z17-X114908-Y52144,17,114908,52144,4,"[135.604248046875, 34.4793919710481, 135.615234375, 34.488447837809304]",27214;27382;27383,3,no_source_coverage,1,2026-07-04T15:50:32Z,no_source=16/16,28711440362
OHG-Z17-X114912-Y52144,17,114912,52144,4,"[135.615234375, 34.4793919710481, 135.626220703125, 34.488447837809304]",27214;27382;27383,3,no_source_coverage,1,2026-07-04T15:50:41Z,no_source=16/16,28711440362
OHG-Z17-X114916-Y52144,17,114916,52144,4,"[135.626220703125, 34.4793919710481, 135.63720703125, 34.488447837809304]",27214;27382;27383,3,no_source_coverage,1,2026-07-04T15:50:50Z,no_source=16/16,28711440362
OHG-Z17-X114920-Y52144,17,114920,52144,4,"[135.63720703125, 34.4793919710481, 135.648193359375, 34.488447837809304]",27382,1,no_source_coverage,1,2026-07-04T15:50:59Z,no_source=16/16,28711440362
OHG-Z17-X114924-Y52144,17,114924,52144,4,"[135.648193359375, 34.4793919710481, 135.6591796875, 34.488447837809304]",27382,1,no_source_coverage,1,2026-07-04T15:51:07Z,no_source=16/16,28711440362
OHG-Z17-X114928-Y52144,17,114928,52144,4,"[135.6591796875, 34.4793919710481, 135.670166015625, 34.488447837809304]",27382,1,no_source_coverage,1,2026-07-04T15:51:16Z,no_source=16/16,28711440362
OHG-Z17-X114932-Y52144,17,114932,52144,4,"[135.670166015625, 34.4793919710481, 135.68115234375, 34.488447837809304]",27382,1,no_source_coverage,1,2026-07-04T15:51:25Z,no_source=16/16,28711440362
OHG-Z17-X114936-Y52144,17,114936,52144,4,"[135.68115234375, 34.4793919710481, 135.692138671875, 34.488447837809304]",27382,1,no_source_coverage,1,2026-07-04T15:51:33Z,no_source=16/16,28711440362
OHG-Z17-X114832-Y52148,17,114832,52148,4,"[135.3955078125, 34.47033512121749, 135.406494140625, 34.4793919710481]",27206,1,no_source_coverage,1,2026-07-04T15:51:42Z,no_source=16/16,28711440362
OHG-Z17-X114836-Y52148,17,114836,52148,4,"[135.406494140625, 34.47033512121749, 135.41748046875, 34.4793919710481]",27206,1,no_source_coverage,1,2026-07-04T15:51:51Z,no_source=16/16,28711440362
OHG-Z17-X114840-Y52148,17,114840,52148,4,"[135.41748046875, 34.47033512121749, 135.428466796875, 34.4793919710481]",27206,1,no_source_coverage,1,2026-07-04T15:51:59Z,no_source=16/16,28711440362
OHG-Z17-X114852-Y52148,17,114852,52148,4,"[135.450439453125, 34.47033512121749, 135.46142578125, 34.4793919710481]",27145,1,no_source_coverage,1,2026-07-04T15:52:08Z,no_source=16/16,28711440362
OHG-Z17-X114856-Y52148,17,114856,52148,4,"[135.46142578125, 34.47033512121749, 135.472412109375, 34.4793919710481]",27145,1,no_source_coverage,1,2026-07-04T15:52:17Z,no_source=16/16,28711440362
OHG-Z17-X114860-Y52148,17,114860,52148,4,"[135.472412109375, 34.47033512121749, 135.4833984375, 34.4793919710481]",27145,1,no_source_coverage,1,2026-07-04T15:52:25Z,no_source=16/16,28711440362
OHG-Z17-X114864-Y52148,17,114864,52148,4,"[135.4833984375, 34.47033512121749, 135.494384765625, 34.4793919710481]",27145,1,no_source_coverage,1,2026-07-04T15:52:34Z,no_source=16/16,28711440362
OHG-Z17-X114868-Y52148,17,114868,52148,4,"[135.494384765625, 34.47033512121749, 135.50537109375, 34.4793919710481]",27145,1,no_source_coverage,1,2026-07-04T15:52:43Z,no_source=16/16,28711440362
OHG-Z17-X114872-Y52148,17,114872,52148,4,"[135.50537109375, 34.47033512121749, 135.516357421875, 34.4793919710481]",27145,1,no_source_coverage,1,2026-07-04T15:52:51Z,no_source=16/16,28711440362
OHG-Z17-X114876-Y52148,17,114876,52148,4,"[135.516357421875, 34.47033512121749, 135.52734375, 34.4793919710481]",27145,1,no_source_coverage,1,2026-07-04T15:53:00Z,no_source=16/16,28711440362
OHG-Z17-X114880-Y52148,17,114880,52148,4,"[135.52734375, 34.47033512121749, 135.538330078125, 34.4793919710481]",27145;27216;27231,3,no_source_coverage,1,2026-07-04T15:53:08Z,no_source=16/16,28711440362
OHG-Z17-X114884-Y52148,17,114884,52148,4,"[135.538330078125, 34.47033512121749, 135.54931640625, 34.4793919710481]",27145;27216;27231,3,no_source_coverage,1,2026-07-04T15:53:17Z,no_source=16/16,28711440362
OHG-Z17-X114888-Y52148,17,114888,52148,4,"[135.54931640625, 34.47033512121749, 135.560302734375, 34.4793919710481]",27214;27216;27231,3,no_source_coverage,1,2026-07-04T15:53:26Z,no_source=16/16,28711440362
OHG-Z17-X114892-Y52148,17,114892,52148,4,"[135.560302734375, 34.47033512121749, 135.5712890625, 34.4793919710481]",27214;27216;27231,3,no_source_coverage,1,2026-07-04T15:53:34Z,no_source=16/16,28711440362
OHG-Z17-X114896-Y52148,17,114896,52148,4,"[135.5712890625, 34.47033512121749, 135.582275390625, 34.4793919710481]",27214;27216,2,no_source_coverage,1,2026-07-04T15:53:42Z,no_source=16/16,28711440362
OHG-Z17-X114900-Y52148,17,114900,52148,4,"[135.582275390625, 34.47033512121749, 135.59326171875, 34.4793919710481]",27214;27216,2,no_source_coverage,1,2026-07-04T15:53:51Z,no_source=16/16,28711440362
OHG-Z17-X114904-Y52148,17,114904,52148,4,"[135.59326171875, 34.47033512121749, 135.604248046875, 34.4793919710481]",27214,1,no_source_coverage,1,2026-07-04T15:53:59Z,no_source=16/16,28711440362
OHG-Z17-X114908-Y52148,17,114908,52148,4,"[135.604248046875, 34.47033512121749, 135.615234375, 34.4793919710481]",27214;27382;27383,3,no_source_coverage,1,2026-07-04T15:54:07Z,no_source=16/16,28711440362
OHG-Z17-X114912-Y52148,17,114912,52148,4,"[135.615234375, 34.47033512121749, 135.626220703125, 34.4793919710481]",27214;27382;27383,3,no_source_coverage,1,2026-07-04T15:54:16Z,no_source=16/16,28711440362
OHG-Z17-X114916-Y52148,17,114916,52148,4,"[135.626220703125, 34.47033512121749, 135.63720703125, 34.4793919710481]",27382;27383,2,no_source_coverage,1,2026-07-04T15:54:25Z,no_source=16/16,28711440362
OHG-Z17-X114920-Y52148,17,114920,52148,4,"[135.63720703125, 34.47033512121749, 135.648193359375, 34.4793919710481]",27382;27383,2,no_source_coverage,1,2026-07-04T15:54:33Z,no_source=16/16,28711440362
OHG-Z17-X114924-Y52148,17,114924,52148,4,"[135.648193359375, 34.47033512121749, 135.6591796875, 34.4793919710481]",27382;27383,2,no_source_coverage,1,2026-07-04T15:54:42Z,no_source=16/16,28711440362
OHG-Z17-X114928-Y52148,17,114928,52148,4,"[135.6591796875, 34.47033512121749, 135.670166015625, 34.4793919710481]",27382;27383,2,no_source_coverage,1,2026-07-04T15:54:51Z,no_source=16/16,28711440362
OHG-Z17-X114932-Y52148,17,114932,52148,4,"[135.670166015625, 34.47033512121749, 135.68115234375, 34.4793919710481]",27382;27383,2,no_source_coverage,1,2026-07-04T15:55:00Z,no_source=16/16,28711440362
OHG-Z17-X114936-Y52148,17,114936,52148,4,"[135.68115234375, 34.47033512121749, 135.692138671875, 34.4793919710481]",27382;27383,2,no_source_coverage,1,2026-07-04T15:55:08Z,no_source=16/16,28711440362
OHG-Z17-X114856-Y52152,17,114856,52152,4,"[135.46142578125, 34.46127728843706, 135.472412109375, 34.47033512121749]",27145,1,no_source_coverage,1,2026-07-04T15:55:17Z,no_source=16/16,28711440362
OHG-Z17-X114860-Y52152,17,114860,52152,4,"[135.472412109375, 34.46127728843706, 135.4833984375, 34.47033512121749]",27145,1,no_source_coverage,1,2026-07-04T15:55:26Z,no_source=16/16,28711440362
OHG-Z17-X114864-Y52152,17,114864,52152,4,"[135.4833984375, 34.46127728843706, 135.494384765625, 34.47033512121749]",27145,1,no_source_coverage,1,2026-07-04T15:55:34Z,no_source=16/16,28711440362
OHG-Z17-X114868-Y52152,17,114868,52152,4,"[135.494384765625, 34.46127728843706, 135.50537109375, 34.47033512121749]",27145,1,no_source_coverage,1,2026-07-04T15:55:43Z,no_source=16/16,28711440362
OHG-Z17-X114872-Y52152,17,114872,52152,4,"[135.50537109375, 34.46127728843706, 135.516357421875, 34.47033512121749]",27145,1,no_source_coverage,1,2026-07-04T15:55:51Z,no_source=16/16,28711440362
OHG-Z17-X114876-Y52152,17,114876,52152,4,"[135.516357421875, 34.46127728843706, 135.52734375, 34.47033512121749]",27145,1,no_source_coverage,1,2026-07-04T15:56:00Z,no_source=16/16,28711440362
OHG-Z17-X114880-Y52152,17,114880,52152,4,"[135.52734375, 34.46127728843706, 135.538330078125, 34.47033512121749]",27145;27216;27231,3,no_source_coverage,1,2026-07-04T15:56:09Z,no_source=16/16,28711440362
OHG-Z17-X114884-Y52152,17,114884,52152,4,"[135.538330078125, 34.46127728843706, 135.54931640625, 34.47033512121749]",27145;27216;27231,3,no_source_coverage,1,2026-07-04T15:56:17Z,no_source=16/16,28711440362
OHG-Z17-X114888-Y52152,17,114888,52152,4,"[135.54931640625, 34.46127728843706, 135.560302734375, 34.47033512121749]",27145;27216;27231,3,no_source_coverage,1,2026-07-04T15:56:26Z,no_source=16/16,28711440362
OHG-Z17-X114892-Y52152,17,114892,52152,4,"[135.560302734375, 34.46127728843706, 135.5712890625, 34.47033512121749]",27214;27216,2,no_source_coverage,1,2026-07-04T15:56:35Z,no_source=16/16,28711440362
OHG-Z17-X114896-Y52152,17,114896,52152,4,"[135.5712890625, 34.46127728843706, 135.582275390625, 34.47033512121749]",27214;27216,2,no_source_coverage,1,2026-07-04T15:56:43Z,no_source=16/16,28711440362
OHG-Z17-X114900-Y52152,17,114900,52152,4,"[135.582275390625, 34.46127728843706, 135.59326171875, 34.47033512121749]",27214;27216,2,no_source_coverage,1,2026-07-04T15:56:52Z,no_source=16/16,28711440362
OHG-Z17-X114904-Y52152,17,114904,52152,4,"[135.59326171875, 34.46127728843706, 135.604248046875, 34.47033512121749]",27214,1,no_source_coverage,1,2026-07-04T15:57:00Z,no_source=16/16,28711440362
OHG-Z17-X114908-Y52152,17,114908,52152,4,"[135.604248046875, 34.46127728843706, 135.615234375, 34.47033512121749]",27214;27382;27383,3,no_source_coverage,1,2026-07-04T15:57:09Z,no_source=16/16,28711440362
OHG-Z17-X114912-Y52152,17,114912,52152,4,"[135.615234375, 34.46127728843706, 135.626220703125, 34.47033512121749]",27214;27382;27383,3,pending,0,,,
OHG-Z17-X114916-Y52152,17,114916,52152,4,"[135.626220703125, 34.46127728843706, 135.63720703125, 34.47033512121749]",27382;27383,2,pending,0,,,
OHG-Z17-X114920-Y52152,17,114920,52152,4,"[135.63720703125, 34.46127728843706, 135.648193359375, 34.47033512121749]",27382;27383,2,pending,0,,,
OHG-Z17-X114924-Y52152,17,114924,52152,4,"[135.648193359375, 34.46127728843706, 135.6591796875, 34.47033512121749]",27382;27383,2,pending,0,,,
OHG-Z17-X114928-Y52152,17,114928,52152,4,"[135.6591796875, 34.46127728843706, 135.670166015625, 34.47033512121749]",27382;27383,2,pending,0,,,
OHG-Z17-X114932-Y52152,17,114932,52152,4,"[135.670166015625, 34.46127728843706, 135.68115234375, 34.47033512121749]",27382;27383,2,pending,0,,,
OHG-Z17-X114936-Y52152,17,114936,52152,4,"[135.68115234375, 34.46127728843706, 135.692138671875, 34.47033512121749]",27382;27383,2,pending,0,,,
OHG-Z17-X114860-Y52156,17,114860,52156,4,"[135.472412109375, 34.452218472826544, 135.4833984375, 34.46127728843706]",27145,1,pending,0,,,
OHG-Z17-X114864-Y52156,17,114864,52156,4,"[135.4833984375, 34.452218472826544, 135.494384765625, 34.46127728843706]",27145,1,pending,0,,,
OHG-Z17-X114868-Y52156,17,114868,52156,4,"[135.494384765625, 34.452218472826544, 135.50537109375, 34.46127728843706]",27145,1,pending,0,,,
OHG-Z17-X114872-Y52156,17,114872,52156,4,"[135.50537109375, 34.452218472826544, 135.516357421875, 34.46127728843706]",27145,1,pending,0,,,
OHG-Z17-X114876-Y52156,17,114876,52156,4,"[135.516357421875, 34.452218472826544, 135.52734375, 34.46127728843706]",27145,1,pending,0,,,
OHG-Z17-X114880-Y52156,17,114880,52156,4,"[135.52734375, 34.452218472826544, 135.538330078125, 34.46127728843706]",27145;27216,2,pending,0,,,
OHG-Z17-X114884-Y52156,17,114884,52156,4,"[135.538330078125, 34.452218472826544, 135.54931640625, 34.46127728843706]",27145;27216;27231,3,pending,0,,,
OHG-Z17-X114888-Y52156,17,114888,52156,4,"[135.54931640625, 34.452218472826544, 135.560302734375, 34.46127728843706]",27145;27216,2,pending,0,,,
OHG-Z17-X114892-Y52156,17,114892,52156,4,"[135.560302734375, 34.452218472826544, 135.5712890625, 34.46127728843706]",27214;27216,2,pending,0,,,
OHG-Z17-X114896-Y52156,17,114896,52156,4,"[135.5712890625, 34.452218472826544, 135.582275390625, 34.46127728843706]",27214;27216,2,pending,0,,,
OHG-Z17-X114900-Y52156,17,114900,52156,4,"[135.582275390625, 34.452218472826544, 135.59326171875, 34.46127728843706]",27214;27216,2,pending,0,,,
OHG-Z17-X114904-Y52156,17,114904,52156,4,"[135.59326171875, 34.452218472826544, 135.604248046875, 34.46127728843706]",27214,1,pending,0,,,
OHG-Z17-X114908-Y52156,17,114908,52156,4,"[135.604248046875, 34.452218472826544, 135.615234375, 34.46127728843706]",27214;27383,2,pending,0,,,
OHG-Z17-X114912-Y52156,17,114912,52156,4,"[135.615234375, 34.452218472826544, 135.626220703125, 34.46127728843706]",27214;27383,2,pending,0,,,
OHG-Z17-X114916-Y52156,17,114916,52156,4,"[135.626220703125, 34.452218472826544, 135.63720703125, 34.46127728843706]",27382;27383,2,pending,0,,,
OHG-Z17-X114920-Y52156,17,114920,52156,4,"[135.63720703125, 34.452218472826544, 135.648193359375, 34.46127728843706]",27382;27383,2,pending,0,,,
OHG-Z17-X114924-Y52156,17,114924,52156,4,"[135.648193359375, 34.452218472826544, 135.6591796875, 34.46127728843706]",27382;27383,2,pending,0,,,
OHG-Z17-X114928-Y52156,17,114928,52156,4,"[135.6591796875, 34.452218472826544, 135.670166015625, 34.46127728843706]",27382;27383,2,pending,0,,,
OHG-Z17-X114932-Y52156,17,114932,52156,4,"[135.670166015625, 34.452218472826544, 135.68115234375, 34.46127728843706]",27382;27383,2,pending,0,,,
OHG-Z17-X114936-Y52156,17,114936,52156,4,"[135.68115234375, 34.452218472826544, 135.692138671875, 34.46127728843706]",27382;27383,2,pending,0,,,
OHG-Z17-X114940-Y52156,17,114940,52156,4,"[135.692138671875, 34.452218472826544, 135.703125, 34.46127728843706]",27383,1,pending,0,,,
OHG-Z17-X114864-Y52160,17,114864,52160,4,"[135.4833984375, 34.443158674505774, 135.494384765625, 34.452218472826544]",27145,1,pending,0,,,
OHG-Z17-X114868-Y52160,17,114868,52160,4,"[135.494384765625, 34.443158674505774, 135.50537109375, 34.452218472826544]",27145,1,pending,0,,,
OHG-Z17-X114872-Y52160,17,114872,52160,4,"[135.50537109375, 34.443158674505774, 135.516357421875, 34.452218472826544]",27145,1,pending,0,,,
OHG-Z17-X114876-Y52160,17,114876,52160,4,"[135.516357421875, 34.443158674505774, 135.52734375, 34.452218472826544]",27145;27216,2,pending,0,,,
OHG-Z17-X114880-Y52160,17,114880,52160,4,"[135.52734375, 34.443158674505774, 135.538330078125, 34.452218472826544]",27145;27216,2,pending,0,,,
OHG-Z17-X114884-Y52160,17,114884,52160,4,"[135.538330078125, 34.443158674505774, 135.54931640625, 34.452218472826544]",27145;27216,2,pending,0,,,
OHG-Z17-X114888-Y52160,17,114888,52160,4,"[135.54931640625, 34.443158674505774, 135.560302734375, 34.452218472826544]",27216,1,pending,0,,,
OHG-Z17-X114892-Y52160,17,114892,52160,4,"[135.560302734375, 34.443158674505774, 135.5712890625, 34.452218472826544]",27216,1,pending,0,,,
OHG-Z17-X114896-Y52160,17,114896,52160,4,"[135.5712890625, 34.443158674505774, 135.582275390625, 34.452218472826544]",27214;27216,2,pending,0,,,
OHG-Z17-X114900-Y52160,17,114900,52160,4,"[135.582275390625, 34.443158674505774, 135.59326171875, 34.452218472826544]",27214;27216,2,pending,0,,,
OHG-Z17-X114904-Y52160,17,114904,52160,4,"[135.59326171875, 34.443158674505774, 135.604248046875, 34.452218472826544]",27214;27216;27383,3,pending,0,,,
OHG-Z17-X114908-Y52160,17,114908,52160,4,"[135.604248046875, 34.443158674505774, 135.615234375, 34.452218472826544]",27214;27216;27383,3,pending,0,,,
OHG-Z17-X114912-Y52160,17,114912,52160,4,"[135.615234375, 34.443158674505774, 135.626220703125, 34.452218472826544]",27214;27383,2,pending,0,,,
OHG-Z17-X114916-Y52160,17,114916,52160,4,"[135.626220703125, 34.443158674505774, 135.63720703125, 34.452218472826544]",27383,1,pending,0,,,
OHG-Z17-X114920-Y52160,17,114920,52160,4,"[135.63720703125, 34.443158674505774, 135.648193359375, 34.452218472826544]",27382;27383,2,pending,0,,,
OHG-Z17-X114924-Y52160,17,114924,52160,4,"[135.648193359375, 34.443158674505774, 135.6591796875, 34.452218472826544]",27382;27383,2,pending,0,,,
OHG-Z17-X114928-Y52160,17,114928,52160,4,"[135.6591796875, 34.443158674505774, 135.670166015625, 34.452218472826544]",27382;27383,2,pending,0,,,
OHG-Z17-X114932-Y52160,17,114932,52160,4,"[135.670166015625, 34.443158674505774, 135.68115234375, 34.452218472826544]",27382;27383,2,pending,0,,,
OHG-Z17-X114936-Y52160,17,114936,52160,4,"[135.68115234375, 34.443158674505774, 135.692138671875, 34.452218472826544]",27383,1,pending,0,,,
OHG-Z17-X114940-Y52160,17,114940,52160,4,"[135.692138671875, 34.443158674505774, 135.703125, 34.452218472826544]",27383,1,pending,0,,,
OHG-Z17-X114864-Y52164,17,114864,52164,4,"[135.4833984375, 34.43409789359468, 135.494384765625, 34.443158674505774]",27145,1,pending,0,,,
OHG-Z17-X114868-Y52164,17,114868,52164,4,"[135.494384765625, 34.43409789359468, 135.50537109375, 34.443158674505774]",27145,1,pending,0,,,
OHG-Z17-X114872-Y52164,17,114872,52164,4,"[135.50537109375, 34.43409789359468, 135.516357421875, 34.443158674505774]",27145;27216,2,pending,0,,,
OHG-Z17-X114876-Y52164,17,114876,52164,4,"[135.516357421875, 34.43409789359468, 135.52734375, 34.443158674505774]",27145;27216,2,pending,0,,,
OHG-Z17-X114880-Y52164,17,114880,52164,4,"[135.52734375, 34.43409789359468, 135.538330078125, 34.443158674505774]",27145;27216,2,pending,0,,,
OHG-Z17-X114884-Y52164,17,114884,52164,4,"[135.538330078125, 34.43409789359468, 135.54931640625, 34.443158674505774]",27216,1,pending,0,,,
OHG-Z17-X114888-Y52164,17,114888,52164,4,"[135.54931640625, 34.43409789359468, 135.560302734375, 34.443158674505774]",27216,1,pending,0,,,
OHG-Z17-X114892-Y52164,17,114892,52164,4,"[135.560302734375, 34.43409789359468, 135.5712890625, 34.443158674505774]",27216,1,pending,0,,,
OHG-Z17-X114896-Y52164,17,114896,52164,4,"[135.5712890625, 34.43409789359468, 135.582275390625, 34.443158674505774]",27216,1,pending,0,,,
OHG-Z17-X114900-Y52164,17,114900,52164,4,"[135.582275390625, 34.43409789359468, 135.59326171875, 34.443158674505774]",27214;27216,2,pending,0,,,
OHG-Z17-X114904-Y52164,17,114904,52164,4,"[135.59326171875, 34.43409789359468, 135.604248046875, 34.443158674505774]",27214;27216;27383,3,pending,0,,,
OHG-Z17-X114908-Y52164,17,114908,52164,4,"[135.604248046875, 34.43409789359468, 135.615234375, 34.443158674505774]",27214;27216;27383,3,pending,0,,,
OHG-Z17-X114912-Y52164,17,114912,52164,4,"[135.615234375, 34.43409789359468, 135.626220703125, 34.443158674505774]",27214;27216;27383,3,pending,0,,,
OHG-Z17-X114916-Y52164,17,114916,52164,4,"[135.626220703125, 34.43409789359468, 135.63720703125, 34.443158674505774]",27383,1,pending,0,,,
OHG-Z17-X114920-Y52164,17,114920,52164,4,"[135.63720703125, 34.43409789359468, 135.648193359375, 34.443158674505774]",27383,1,pending,0,,,
OHG-Z17-X114924-Y52164,17,114924,52164,4,"[135.648193359375, 34.43409789359468, 135.6591796875, 34.443158674505774]",27383,1,pending,0,,,
OHG-Z17-X114928-Y52164,17,114928,52164,4,"[135.6591796875, 34.43409789359468, 135.670166015625, 34.443158674505774]",27382;27383,2,pending,0,,,
